headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
ABC Evening News for 2018-07-03,ABC,2018-07-03,28 minutes long,Index of Other News,1126976,05:51:10 pm — 05:52:40 pm,17:51:10,17:52:40,90,"(Studio: Tom Llamas)  A brief look at news stories with video often shown: a possible shark attack in Myrtle Beach, South Carolina; a high-tech rescue in Nebraska of a man lost in a cornfield; new sexual assault allegations against actor Kevin Spacey; the FAA view on new plane tight seating. ",['Tom Llamas']
ABC Evening News for 2018-07-03,ABC,2018-07-03,28 minutes long,"Upcoming Items & COMMERCIALS: Publishers Clearing House Xeljanz; Friskies; Liberty Mutual; Centrum; AT&T; Maxwell House; News 2; World News Tonight"".",1126977,05:52:40 pm — 05:56:50 pm,17:52:40,17:56:50,250,,[]
ABC Evening News for 2018-07-03,ABC,2018-07-03,28 minutes long,America Strong (Train Rescue),1126978,05:56:50 pm — 05:58:10 pm,17:56:50,17:58:10,80,(Studio: Tom Llamas)  The rescue by fellow commuters of a Boston train passenger whose leg was trapped featured; scenes shown of people pushing the train.  [Rescuer Peter SHAMMEN- describes what happened.] ,['Tom Llamas']
ABC Evening News for 2018-07-03,ABC,2018-07-03,28 minutes long,Good Night,1126979,05:58:10 pm — 05:58:10 pm,17:58:10,17:58:10,0,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Introduction/Preview	John Berman (New York),1126980,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Russian Connection / Senate Committee Report / A Discussion,1126981,07:00:20 pm — 07:14:40 pm,19:00:20,19:14:40,860,"(Studio: John Berman)  The Senate Intelligence Committee's report confirming Russian meddling in the 2016 election with approval of Russian President Vladimir Putin introduced; details given from the report finding Russian meddled to help Trump over Hillary Clinton.  [President TRUMP&nbsp- outlines what he will talk about with Putin.]  [Seven times, TRUMP&nbsp- downplays Russian hacking in the election.]    

(Studio: John Berman)  Live discussion held with CNN's former FBI/CIA Philip Mudd, Jennifer Rodgers & Russian expert Steve Hall about Russian muddling.  [MUDD, HALL, RODGERS&nbsp- offer views on why the Senate committee saw Russian meddling while the House did not, how the Trump-Putin meeting will play out with Trump likely not to push the matter with Putin, how this report left ""collusion"" up to special counsel former FBI director Robert Mueller, how nothing is being done to keep Russia out of the coming elections, what ""tradecraft"" means, where Mueller may go about election meddling by Russia.] ","['John Berman', 'John Berman']"
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Upcoming Items & COMMERCIALS: Nexium; Sears; Progressive; Sling; tripadvisor; Smile; Angie's List; Buick.,1126982,07:14:40 pm — 07:18:30 pm,19:14:40,19:18:30,230,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Thailand / Cave Rescue Operation,1126983,07:18:30 pm — 07:24:50 pm,19:18:30,19:24:50,380,"(Studio: John Berman)  Report introduced.  

(Chiang Rai, Thailand: Anna Coren)  The challenges in the rescue efforts in Thailand for a youth soccer team after 10 days trapped in a cave by flash flooding featured; scenes shown from outside the cave, what the coach has been doing, the provisions.  

(Studio: John Berman)  Report introduced.  

(No location given: Randi Kaye)  How the team got trapped in the cave reviewed; scenes shown of the boys in the dark cave when British divers came; details given about the two options for getting them out.  [Boy's father Pinyo BHODI, mother Aikarn WIBOONRUNREUNG- {thru translator} talk about their sons.]  [US Air Force Capt. Jessica TAIT- comments on cave conditions.]   ","['John Berman', 'Anna Coren', 'John Berman', 'Randi Kaye']"
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,"Upcoming Items & COMMERCIALS: United Explorer Card; Expedia; ACLU; Publishers Clearing House; LifeLock; CNN ""The 2000s""; Thumbtack.com; DealDash; CNN ""The 2000s""",1126984,07:24:50 pm — 07:28:30 pm,19:24:50,19:28:30,220,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Trump / US-North Korea Relations / Nuclear Program / NATO,1126985,07:28:30 pm — 07:34:00 pm,19:28:30,19:34:00,330,"(Studio: John Berman)  The view of the US intelligence North Korea does not intend to denuclearize as indicated by satellite images introduced; President Trump's tweet on North Korea quoted.  

(Studio: John Berman, Fareed Zakaria)  The actualities of the North Korea nuclear buildup while Trump is taking North Korea's side in a bizarre way of his foreign policy: trust without verify while it is North Korea's intention to build its nuclear program for insurance while Trump also threatens NATO over money & the reaction of European allies to Trump's unpredictable nature discussed. ","['John Berman', 'John Berman, Fareed Zakaria']"
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,"Upcoming Items & COMMERCIALS: tripadvisor; Progressive; ChoiceHotels; Angie's List; Wayfair; ""Cuomo Prime Time""; Great America PAC; CNN ""The 2000s""",1126986,07:34:00 pm — 07:37:50 pm,19:34:00,19:37:50,230,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,EPA / Pruitt & Sessions / Haberman Discussion / Supreme Court ,1126987,07:37:50 pm — 07:45:30 pm,19:37:50,19:45:30,460,"(Studio: John Berman; White House: Kaitlan Collins)  The call from EPA administrator Scott Pruitt for President Trump to fire Attorney General Jeff Sessions to replace him with Pruitt for 210 days despite Pruitt facing 14 investigations & the reaction from the EPA to this report discussed.  

(Studio: John Berman)  Live discussion held with CNN's ""New York Times"" reporter Maggie Haberman about Pruitt, the Supreme Court & tweets.  [HABERMAN&nbsp- offers views on the White House view on replacing Pruitt due to the corruption allegations, the reports on possible Supreme Court choices for President Trump, who will change his mind before the weekend, on who writes Trump's tweets.] ","['John Berman; White House', 'John Berman']"
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,"Upcoming Items & COMMERCIALS: Western Union; ChoiceHotels; ACLU; esurance; Expedia; CNN ""The 2000s""; BuyLeesa; CNN ""The 2000s""",1126988,07:45:30 pm — 07:49:50 pm,19:45:30,19:49:50,260,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Jordan / Ohio State University / Wrestling,1126989,07:49:50 pm — 07:53:20 pm,19:49:50,19:53:20,210,(Studio: John Berman; New York: Jason Carroll)  Charges that Representative Jim Jordan ignored allegations of sexual abuse while he was a wrestling coach at Ohio State University with Dr. Richard Strauss molesting wrestler Michael DiSabato & other athletes discussed.  [Former OSU wrestler DiSABATO&nbsp- says Strauss was a serial groper.]  A denial from Jordan's office & the position of OSU on Jordan quoted. ,['John Berman; New York']
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; Sears; Progressive; Smile; IBM; ""Won't You be My Neighbor""; LifeLock; tripadvisor; United Explorer Card.",1126990,07:53:20 pm — 07:58:10 pm,19:53:20,19:58:10,290,,[]
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Thailand / Cave Rescue Operation,1126991,07:58:10 pm — 08:00:20 pm,19:58:10,20:00:20,130,"(Studio: John Berman; Chiang Rai, Thailand: Anna Coren)   New video from the cave in Thailand where a soccer team is trapped with their coach discussed & shown. ","['John Berman; Chiang Rai, Thailand']"
CNN Evening News for 2018-07-03,CNN,2018-07-03,about 1 hour long,Good Night,1126992,08:00:20 pm — 08:00:20 pm,20:00:20,20:00:20,0,,[]
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Preview/Introduction	Tom Llamas (New York),1126993,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,West / Wildfires,1126994,05:31:10 pm — 05:33:10 pm,17:31:10,17:33:10,120,"(Studio: Tom Llamas)  The wildfires in the West introduced.  

(Yolo County, California: Will Carr)  The fires in every western state featured; scenes shown of flames in California, Colorado, Texas, an explosion at a fireworks warehouse in Missouri.  [RESIDENT, Texas WOMAN, Missouri fire Chief Jake AGEE, California dept. of forestry & fire protection Israel PINZON- comment on the conditions.]   ","['Tom Llamas', 'Will Carr']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Heat Wave,1126995,05:33:10 pm — 05:34:00 pm,17:33:10,17:34:00,50,"(Studio: Tom Llamas; Ft. Lee, New Jersey: Ginger Zee)  The heat wave in the East & West discussed; weather & temperature maps shown.   ","['Tom Llamas; Ft. Lee, New Jersey']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Texas / Floods,1126996,05:34:00 pm — 05:34:20 pm,17:34:00,17:34:20,20,(Studio: Tom Llamas)  The flooding in Texas from rains reported; scenes shown from Houston.   ,['Tom Llamas']
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,"New York, New York / Statue of Liberty",1126997,05:34:20 pm — 05:35:10 pm,17:34:20,17:35:10,50,"(Studio: Tom Llamas)  Report introduced.  

(New York: Whit Johnson)  The evacuation of the Statue of Liberty in New York City due to a woman climber featured; scenes shown of the woman & people leaving, of an earlier protest against President Trump's immigration policy.  [Two PEOPLE&nbsp- react.]  The police now trying to bring her down discussed. ","['Tom Llamas', 'Whit Johnson']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Thailand / Cave Rescue Operation,1126998,05:35:10 pm — 05:38:40 pm,17:35:10,17:38:40,210,"(Studio: Tom Llamas)  Report introduced.  

(Chiang Rai, Thailand: James Longman)  The rescue efforts in Thailand of a youth soccer team after 12 days trapped in a cave by flash flooding featured; scenes shown of the boys in darkness, the rescuers outside, a virtual view of the cave complex; details given about the risks of the two rescue options.  [Diver Clias RASMUSSEN- talks about the learning environment for the boys.] ","['Tom Llamas', 'James Longman']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Trump / Supreme Court ,1126999,05:38:40 pm — 05:40:40 pm,17:38:40,17:40:40,120,"(Studio: Tom Llamas)  Report introduced.  

(White House: Tara Palmeri)  The battle for the Supreme Court pick by President Trump following the retirement of Justice Anthony Kennedy examined; scenes shown of Trump with military families at the White House; details given about Judge Brett Kavanaugh.  [July 3, TRUMP&nbsp- says we will announce it on Monday.]  [KAVANAUGH&nbsp- says you need to be an umpire with an open mind.]  The concerns of three key Republicans about Kavanaugh noted.  The push from anti-abortionists for Judge Amy Coney Barrett discussed, ","['Tom Llamas', 'Tara Palmeri']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Britain / Poison Plot,1127000,05:40:40 pm — 05:42:30 pm,17:40:40,17:42:30,110,"(Studio: Tom Llamas)  Report introduced.  

(Amesbury, England: Eva Pilgrim)  Another poison plot in Britain linked to a Russian nerve agent {Novichok} with Charles Rowley & Dawn Sturgess exposed examined; details given about the prior poisoning of a former Russian spy & his daughter & whether these cases are linked.  [Metropolitan Police asst. commissioner for counterterrorism Neil BASU- says they were exposed to a nerve agent.]  [Government SPOKESWOMAN&nbsp- offers advice.] ","['Tom Llamas', 'Eva Pilgrim']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Hollywood Kidnapping,1127001,05:42:30 pm — 05:44:10 pm,17:42:30,17:44:10,100,"(Studio: Tom Llamas)  Report introduced.  

(New York: Linsey Davis)  The kidnapping in Hollywood of an actor, Joseph Capone, & actress Daisy McCrackin for ransom reviewed; scenes shown of police with suspect Amber Neal; details given about suspects Neal, Johntae Jones & Keith Stewart.  [Stewart attorney Tiffiny BLACKWELL- denies charges.] ","['Tom Llamas', 'Linsey Davis']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,July 4 / Citizenship,1127002,05:44:10 pm — 05:44:30 pm,17:44:10,17:44:30,20,(Studio: Tom Llamas)  The Independence Day swearing-in of new American citizens at 175 locations reported; photos shown. ,['Tom Llamas']
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Upcoming Items & COMMERCIALS: Anoro; Prevagen; Publishers Clearing House; Carnation; Aleve.,1127003,05:44:30 pm — 05:46:50 pm,17:44:30,17:46:50,140,,[]
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Florida / Hotel Pool Rescue,1127004,05:46:50 pm — 05:48:30 pm,17:46:50,17:48:30,100,"(Studio: Tom Llamas)  Report introduced.  

(Washington, New Jersey: Gio Benitez)  A dramatic rescue by Good Samaritans at a hotel pool in Florida featured; scenes shown.  [New York fire dept. Jessica CAMPETA, New York state trooper Matthew COLWELL- describe what happened at the pool.]  A drowning test to illustrate distractions shown. ","['Tom Llamas', 'Gio Benitez']"
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Upcoming Items & COMMERCIALS: Xeljanz; Maxwell House; Liberty Mutual; Repatha.,1127005,05:48:30 pm — 05:51:50 pm,17:48:30,17:51:50,200,,[]
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Index of Other News,1127006,05:51:50 pm — 05:53:10 pm,17:51:50,17:53:10,80,"(Studio: Tom Llamas)  A brief look at news stories with video often shown: the arrest in Arizona of a 92-year-old woman, Anne Marie Blessing, for murdering her son; the manhunt in New Jersey for a construction site arsonist; a car plunging into a sinkhole in Minnesota; a close encounter off California for a kayaker with a shark. ",['Tom Llamas']
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Upcoming Items & COMMERCIALS: Allstate; Ensure; Xarelto; Oscar Mayer; One-A-Day; 1-800-quit-now; Nexium; News 2.,1127007,05:53:10 pm — 05:56:40 pm,17:53:10,17:56:40,210,,[]
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,America Strong (Maya Tisdale),1127008,05:56:40 pm — 05:58:30 pm,17:56:40,17:58:30,110,"(Studio: Tom Llamas)  The story of four-year-old Maya Tisdale, who has cerebral palsy & just took for first unassisted steps, featured; cell phone video of Maya walking Shown.  [Mother Ann TISDALE- talks about Maya walking.] ",['Tom Llamas']
ABC Evening News for 2018-07-04,ABC,2018-07-04,29 minutes long,Good Night,1127009,05:58:30 pm — 05:58:30 pm,17:58:30,17:58:30,0,,[]
ABC Evening News for 2018-07-05,ABC,2018-07-05,28 minutes long,Introduction/Preview	Tom Llamas (New York),1127010,05:30:10 pm — 05:30:20 pm,17:30:10,17:30:20,10,,[]
ABC Evening News for 2018-07-05,ABC,2018-07-05,28 minutes long,EPA / Pruitt Resignation,1127011,05:30:20 pm — 05:34:40 pm,17:30:20,17:34:40,260,"(Studio: Tom Llamas)  Report introduced.  

(White House: Jonathan Karl)  The resignation of EPA administrator Scott Pruitt due to numerous ethics scandals featured; President Trump's tweet quoted; specifics of his spending & use of staff for personal issues detailed.  [On Fox, PRUITT&nbsp- defends his rental agreement.]  [On WISH, June 6, PRUITT&nbsp- defends his business dealings for his wife.]  [June 15, TRUMP&nbsp- offers views on Pruitt.]  The calls from Congress for his resignation with Joni Ernst quoted noted.   ","['Tom Llamas', 'Jonathan Karl']"
ABC Evening News for 2018-07-05,ABC,2018-07-05,28 minutes long,Trump / Supreme Court ,1127012,05:34:40 pm — 05:36:10 pm,17:34:40,17:36:10,90,"(Studio: Tom Llamas; White House: Jonathan Karl)  The timetable for President Trump to announce his Supreme Court pick with three leading candidates being Brett Kavanaugh, Amy Coney Barrett & Raymond Kethledge discussed. ",['Tom Llamas; White House']
ABC Evening News for 2018-07-05,ABC,2018-07-05,28 minutes long,Thailand / Cave Rescue Operation,1127013,05:36:10 pm — 05:38:10 pm,17:36:10,17:38:10,120,"(Studio: Tom Llamas)  Report introduced.  

(Chiang Rai, Thailand: James Longman)  The rescue efforts in Thailand to free a youth soccer team after 13 days trapped in a cave by flash flooding featured; scenes shown of the rescue workers, the boys in darkness, a virtual view of the cave complex, another cave to illustrate conditions; details given about the risks of the rescue options.  [Groundwater specialist Tsanet NATISRI- worries about the rain.]  The forecast for more rain & more cave flooding discussed. ","['Tom Llamas', 'James Longman']"
